frame,face_id,timestamp,confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,emotion,speak,move,error,errType,TF,SNV,lastAction,t_lastAction
5754,0,191.732,0.98,0.255006,0.56155,-0.787168,0.156829,0.5059130000000001,-0.848208,0.247,0.578,186.3,-197.7,991.5,0.6509999999999999,-0.371,0.488,0.11,0.0,0.0,0.0,0.02,0.24,0.0,1.74,0.0,0.0,1.49,0.52,1.8,0.0,1.41,1.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.4650000000000025
5755,0,191.765,0.98,0.250711,0.566691,-0.78486,0.157303,0.509606,-0.8459059999999999,0.245,0.583,185.2,-192.8,982.6,0.6609999999999999,-0.376,0.507,0.0,0.0,0.0,0.0,0.05,0.38,0.0,1.74,0.0,0.0,1.31,0.63,1.85,0.0,1.67,1.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.497999999999991
5756,0,191.799,0.98,0.244733,0.569344,-0.784827,0.15136,0.510284,-0.8465809999999999,0.23800000000000002,0.585,183.0,-188.2,968.3,0.6759999999999999,-0.38299999999999995,0.52,0.0,0.0,0.0,0.0,0.14,0.58,0.0,1.83,0.0,0.0,1.35,0.62,1.73,0.0,1.77,1.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.532000000000012
5757,0,191.832,0.98,0.24432199999999998,0.5652229999999999,-0.787928,0.15750999999999998,0.50575,-0.8481790000000001,0.24100000000000002,0.58,182.2,-185.0,963.0,0.68,-0.38799999999999996,0.526,0.0,0.0,0.0,0.0,0.16,0.7,0.0,1.87,0.0,0.0,1.51,0.52,1.44,0.0,1.99,1.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.564999999999998
5758,0,191.865,0.98,0.23918899999999998,0.565729,-0.789138,0.155272,0.5058229999999999,-0.848548,0.23600000000000002,0.579,180.6,-181.9,954.4,0.682,-0.389,0.525,0.0,0.0,0.0,0.0,0.19,0.81,0.0,1.93,0.0,0.05,1.61,0.52,1.11,0.0,1.93,1.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.598000000000013
5759,0,191.899,0.93,0.251841,0.569067,-0.782776,0.152668,0.508316,-0.8475299999999999,0.243,0.584,179.2,-179.2,942.5,0.6859999999999999,-0.402,0.526,0.0,0.0,0.0,0.0,0.21,0.56,0.0,2.02,0.0,0.2,1.41,0.65,0.63,0.0,1.89,1.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.632000000000005
5760,0,191.93200000000002,0.98,0.225471,0.55847,-0.798295,0.139532,0.490292,-0.860317,0.217,0.564,177.6,-176.2,936.8,0.669,-0.35200000000000004,0.491,0.0,0.0,0.0,0.0,0.29,0.58,0.0,2.12,0.0,0.33,1.56,0.58,0.32,0.0,2.0,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,neutral,0,0,False, ,False,False,speak,6.6650000000000205
5761,0,191.965,0.98,0.22930999999999999,0.56763,-0.790704,0.14712999999999998,0.5058199999999999,-0.849999,0.226,0.579,174.7,-174.1,928.8,0.6809999999999999,-0.379,0.504,0.0,0.0,0.0,0.0,0.35,0.43,0.0,2.09,0.0,0.29,2.34,0.45,0.14,0.0,2.2,0.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust,0,0,False, ,False,False,speak,6.698000000000008
5762,0,191.99900000000002,0.98,0.259044,0.572365,-0.778007,0.154271,0.511285,-0.8454510000000001,0.249,0.589,171.5,-170.1,910.2,0.688,-0.405,0.51,0.0,0.0,0.0,0.0,0.42,0.36,0.0,2.14,0.0,0.13,3.05,0.34,0.12,0.0,1.97,0.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust,0,0,False, ,False,False,speak,6.732000000000028
5763,0,192.032,0.98,0.241544,0.5659270000000001,-0.788279,0.151948,0.5031359999999999,-0.8507440000000001,0.23600000000000002,0.578,170.2,-168.9,905.6,0.674,-0.385,0.49,0.0,0.0,0.0,0.0,0.39,0.24,0.0,2.14,0.0,0.0,3.54,0.38,0.06,0.0,1.93,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust,0,0,False, ,False,False,speak,6.765000000000014
